0.0001	0.00017693954440964744	0.00017693954440964744	0.00026599876921103215	0.00026599876921103215	0.0003438012426546797	0.0003438012426546797	0.0004225351503610291	0.0004225351503610291	0.0004902633477068667
0.0001	0.00025175807749179855	0.00025175807749179855	0.0004033842060373029	0.0004033842060373029	0.0005480641531298943	0.0005480641531298943	0.0007122403302679151	0.0007122403302679151	0.0008436136002583037
0.0001	0.00023653390762902528	0.00023653390762902528	0.00036520617447877125	0.00036520617447877125	0.000515617203819534	0.000515617203819534	0.0006593909426039103	0.0006593909426039103	0.0008113826807525388
0.0001	0.0001798966884730905	0.0001798966884730905	0.00024090598866113654	0.00024090598866113654	0.0002990406052220163	0.0002990406052220163	0.0003630325535067358	0.0003630325535067358	0.0004270795479317201
0.0001	0.00024003884195963535	0.00024003884195963535	0.0004000491274535955	0.0004000491274535955	0.0005450308418333012	0.0005450308418333012	0.0006780548503037119	0.0006780548503037119	0.0008215723485380592
0.0001	7.036835270861739e-5	7.036835270861739e-5	4.2590769015250815e-5	4.2590769015250815e-5	3.615736594054366e-5	3.615736594054366e-5	3.5493227762300164e-5	3.5493227762300164e-5	2.638151877677325e-5
0.0001	1.095351527971983e-5	1.095351527971983e-5	5.237551132116683e-6	5.237551132116683e-6	6.623946589570656e-6	6.623946589570656e-6	4.7955754235009215e-6	4.7955754235009215e-6	5.3588985875922926e-6
0.0001	2.618042174661674e-5	2.618042174661674e-5	4.818733371908701e-6	4.818733371908701e-6	5.234245315324893e-6	5.234245315324893e-6	4.699005968230159e-6	4.699005968230159e-6	5.8153464410562695e-6
0.0001	6.601676666432412e-6	6.601676666432412e-6	5.295592634639655e-6	5.295592634639655e-6	5.652759290496243e-6	5.652759290496243e-6	6.066409513418442e-6	6.066409513418442e-6	6.7584907299453975e-6
0.0001	6.251983157698792e-5	6.251983157698792e-5	8.738865826920966e-6	8.738865826920966e-6	1.2323311378954236e-5	1.2323311378954236e-5	1.364005863506224e-5	1.364005863506224e-5	1.9777036838161902e-5
0.0001	6.028577808692376e-5	6.028577808692376e-5	1.8094024534708866e-5	1.8094024534708866e-5	9.250002983438139e-6	9.250002983438139e-6	7.869360239668137e-6	7.869360239668137e-6	1.0894378206212919e-5
0.0001	4.872573753147282e-6	4.872573753147282e-6	4.457680518741358e-6	4.457680518741358e-6	4.746343738218604e-6	4.746343738218604e-6	4.4612975719272696e-6	4.4612975719272696e-6	4.675949953212925e-6
0.0001	7.312418956101647e-5	7.312418956101647e-5	4.2941719996226675e-5	4.2941719996226675e-5	1.9037336122857904e-5	1.9037336122857904e-5	2.3473551084589678e-5	2.3473551084589678e-5	1.8800615175959123e-5
0.0001	4.719019438242477e-6	4.719019438242477e-6	4.438379395429257e-6	4.438379395429257e-6	4.793123871607592e-6	4.793123871607592e-6	4.443189445194661e-6	4.443189445194661e-6	4.711491848495516e-6
0.0001	1.7192361823432415e-5	1.7192361823432415e-5	1.0043288569522956e-5	1.0043288569522956e-5	9.191788084441109e-6	9.191788084441109e-6	1.3291471291801494e-5	1.3291471291801494e-5	7.746258034283639e-6
0.0001	7.611773753210824e-5	7.611773753210824e-5	4.345618812513361e-5	4.345618812513361e-5	2.2939258235183608e-5	2.2939258235183608e-5	1.839991325516288e-5	1.839991325516288e-5	1.677351304480622e-5
0.0001	4.56050006864741e-6	4.56050006864741e-6	4.564637642211241e-6	4.564637642211241e-6	4.461335326557425e-6	4.461335326557425e-6	4.5863246670469504e-6	4.5863246670469504e-6	4.5603840760654645e-6
0.0001	7.121284684999248e-5	7.121284684999248e-5	5.3181633451701274e-5	5.3181633451701274e-5	3.674469729814274e-5	3.674469729814274e-5	1.7324826894691712e-5	1.7324826894691712e-5	2.2514507134420715e-5
