57.0	43.0	54.0	38.0	53.0	56.0	44.0	51.0	52.0	42.0	48.0	58.0	57.0	43.0	36.0	47.0	43.0	59.0	58.0	44.0	9.0	0.0	1.0	1.0	6.0	10.0	0.0	2.0	0.0	4.0	0.0	1.0	2.0	0.0	0.0	22.0	2.0	2.0	0.0	1.0	41.0	31.0	46.0	19.0	51.0	39.0	42.0	0.0	35.0	34.0	52.0	4.0	1.0	50.0	26.0	48.0	12.0	12.0	38.0	32.0	0.0	41.0	0.0	28.0	40.0	43.0	35.0	9.0	38.0	37.0	44.0	50.0	46.0	39.0	49.0	43.0	37.0	44.0	40.0	46.0
44.0	31.0	45.0	22.0	44.0	43.0	32.0	44.0	42.0	29.0	38.0	42.0	45.0	25.0	21.0	39.0	35.0	43.0	43.0	28.0	11.0	0.0	2.0	0.0	15.0	11.0	8.0	7.0	0.0	11.0	0.0	0.0	0.0	0.0	1.0	23.0	6.0	10.0	1.0	1.0	33.0	25.0	42.0	20.0	44.0	32.0	34.0	0.0	29.0	31.0	47.0	0.0	5.0	43.0	18.0	44.0	19.0	14.0	29.0	29.0	1.0	41.0	1.0	22.0	33.0	40.0	30.0	5.0	33.0	25.0	36.0	44.0	42.0	36.0	43.0	37.0	34.0	42.0	34.0	39.0
47.0	39.0	52.0	31.0	48.0	47.0	41.0	49.0	46.0	41.0	43.0	46.0	49.0	31.0	38.0	43.0	42.0	45.0	47.0	41.0	12.0	0.0	0.0	0.0	15.0	4.0	6.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	4.0	15.0	2.0	2.0	0.0	8.0	41.0	36.0	47.0	30.0	51.0	39.0	42.0	0.0	35.0	37.0	54.0	0.0	6.0	47.0	26.0	53.0	13.0	13.0	39.0	35.0	5.0	40.0	2.0	30.0	41.0	43.0	38.0	5.0	38.0	34.0	42.0	46.0	43.0	38.0	48.0	41.0	37.0	43.0	40.0	44.0
48.0	40.0	51.0	31.0	50.0	47.0	41.0	49.0	47.0	38.0	43.0	47.0	50.0	37.0	29.0	44.0	42.0	49.0	49.0	37.0	9.0	0.0	4.0	0.0	19.0	5.0	4.0	6.0	0.0	2.0	0.0	3.0	1.0	0.0	1.0	21.0	0.0	2.0	1.0	7.0	41.0	28.0	45.0	27.0	49.0	38.0	39.0	0.0	34.0	35.0	53.0	0.0	6.0	47.0	18.0	47.0	17.0	15.0	38.0	31.0	9.0	41.0	1.0	36.0	44.0	46.0	38.0	9.0	41.0	38.0	43.0	49.0	47.0	40.0	46.0	45.0	41.0	47.0	44.0	48.0
46.0	31.0	46.0	29.0	45.0	45.0	35.0	43.0	43.0	30.0	41.0	43.0	44.0	21.0	31.0	42.0	35.0	44.0	45.0	36.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	11.0	1.0	3.0	0.0	8.0	39.0	28.0	43.0	17.0	45.0	39.0	39.0	0.0	27.0	32.0	48.0	1.0	1.0	44.0	24.0	46.0	6.0	11.0	33.0	32.0	1.0	40.0	1.0	23.0	30.0	38.0	30.0	0.0	35.0	27.0	37.0	45.0	41.0	37.0	41.0	40.0	34.0	42.0	38.0	42.0
47.0	35.0	47.0	33.0	46.0	49.0	32.0	44.0	47.0	27.0	43.0	44.0	47.0	25.0	26.0	44.0	34.0	46.0	45.0	34.0	6.0	0.0	2.0	0.0	19.0	5.0	1.0	1.0	0.0	3.0	0.0	1.0	1.0	0.0	7.0	20.0	0.0	4.0	0.0	7.0	39.0	25.0	44.0	22.0	44.0	37.0	40.0	0.0	34.0	34.0	48.0	0.0	4.0	45.0	22.0	47.0	5.0	10.0	31.0	32.0	0.0	42.0	0.0	27.0	34.0	40.0	36.0	3.0	37.0	30.0	40.0	45.0	42.0	37.0	43.0	41.0	32.0	43.0	38.0	41.0
47.0	33.0	47.0	27.0	50.0	47.0	42.0	45.0	43.0	37.0	43.0	45.0	54.0	31.0	33.0	43.0	38.0	46.0	44.0	40.0	0.0	0.0	1.0	0.0	10.0	3.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	39.0	31.0	46.0	21.0	46.0	35.0	37.0	0.0	33.0	35.0	51.0	0.0	2.0	46.0	22.0	48.0	6.0	7.0	37.0	33.0	2.0	37.0	1.0	25.0	33.0	39.0	33.0	0.0	36.0	27.0	40.0	45.0	43.0	34.0	45.0	40.0	32.0	43.0	35.0	43.0
47.0	28.0	47.0	32.0	43.0	46.0	39.0	47.0	42.0	31.0	41.0	44.0	45.0	28.0	26.0	43.0	36.0	45.0	44.0	38.0	2.0	0.0	0.0	0.0	11.0	7.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	11.0	3.0	3.0	0.0	0.0	37.0	27.0	41.0	16.0	45.0	31.0	35.0	0.0	25.0	34.0	50.0	0.0	2.0	44.0	21.0	42.0	9.0	13.0	28.0	39.0	5.0	37.0	0.0	23.0	30.0	38.0	28.0	2.0	32.0	26.0	40.0	43.0	40.0	35.0	44.0	37.0	30.0	38.0	35.0	40.0
47.0	35.0	48.0	31.0	48.0	48.0	40.0	45.0	46.0	37.0	44.0	46.0	48.0	36.0	29.0	42.0	38.0	47.0	47.0	37.0	14.0	0.0	3.0	0.0	21.0	15.0	14.0	6.0	1.0	17.0	0.0	3.0	4.0	0.0	19.0	28.0	11.0	17.0	0.0	18.0	41.0	31.0	44.0	22.0	47.0	36.0	40.0	1.0	35.0	37.0	51.0	1.0	12.0	46.0	25.0	49.0	26.0	23.0	40.0	34.0	2.0	45.0	1.0	27.0	38.0	42.0	37.0	10.0	41.0	39.0	45.0	47.0	47.0	40.0	45.0	42.0	38.0	44.0	40.0	42.0
44.0	31.0	45.0	30.0	44.0	44.0	41.0	45.0	44.0	34.0	44.0	45.0	45.0	29.0	22.0	44.0	34.0	44.0	45.0	36.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	41.0	24.0	43.0	14.0	44.0	32.0	36.0	0.0	25.0	37.0	48.0	0.0	0.0	44.0	11.0	45.0	0.0	0.0	30.0	35.0	0.0	44.0	0.0	20.0	37.0	42.0	33.0	0.0	36.0	29.0	44.0	44.0	44.0	42.0	44.0	39.0	33.0	44.0	41.0	43.0
