0.4620880982871495	0.5810399112679182	0.49896471837881756	0.5934064280587286
0.5490479516897384	0.5733330380595373	0.5542774734528834	0.5943125859464838
0.5364398653053337	0.5690866483124846	0.5539875481016346	0.6008964933129347
0.5242714308043449	0.539699857556834	0.5063392334178107	0.5827403812985932
0.43191582814230567	0.5816642172337422	0.4900393536302013	0.5955517160837505
0.5392908521008114	0.579716891535955	0.5035645232917298	0.5898552179168239
0.5516837712684967	0.5650098440023682	0.5189946443395479	0.6028330167264743
0.5213894748466207	0.5427635369128956	0.5118577492720952	0.5655075241782952
0.5505511672140407	0.5755012312579387	0.5167477383121114	0.594359348680751
0.5761307176519169	0.5824847678652794	0.5273415672112592	0.5886764883856823
0.5699852661187256	0.568272437621246	0.5514148253938643	0.6010475152372415
0.44917128926511496	0.5614768562291561	0.5032567467314972	0.5838189544026509
0.5518834056526254	0.5788122062479919	0.5565325709680445	0.5943963760938331
0.4560733093136657	0.5373606058944076	0.5107191016820123	0.5829421639925058
0.48021053973214145	0.5440407069137608	0.4965189250892837	0.5684924724666495
0.5419317787464616	0.5757717367102382	0.5206997808384453	0.5965428707055342
0.555397069578174	0.5804689188886409	0.4976738039957455	0.5929000268751867
0.5661181774280881	0.5696721921136243	0.5358071330286664	0.6116949780327686
0.5527441182954947	0.5381719601107432	0.5027876813613937	0.5954194958004987
0.4715315506332715	0.566431549335434	0.5103081436896892	0.5981636101127384
0.4960562585803883	0.5511835313107711	0.5248397572564694	0.5740973313921567
0.44039758733991907	0.5575536321012557	0.5056178717093748	0.5679682352279272
0.5686686717644325	0.534061391242887	0.5087671190160171	0.5594186654821562
0.5216314164352854	0.546727835448131	0.5208880775486754	0.5934890454607342
0.5595474011942234	0.5851323719374371	0.5316093833056353	0.6052062430476293
0.5714183224416598	0.5700994202144715	0.5456057744131388	0.5905165709610705
0.48226073990011137	0.5740969437948428	0.5714607750160307	0.5929151741008798
0.46115584075952326	0.5392306735493662	0.5066948930630019	0.5801270137827497
0.5434118894281674	0.5574447904162778	0.5527663197817883	0.5973944486397779
0.573517962119547	0.5835436558043974	0.5159641198269292	0.5988395613243115
0.5074944948420299	0.5669431899985179	0.5585039530539877	0.595948574025968
0.43273911602799436	0.5476278265640919	0.5370204708400826	0.5796842905877617
0.5540672276181218	0.5247844170757666	0.47917683696984276	0.5606109813525131
0.46607989547486667	0.5494920008036	0.49391619683347554	0.555947074036129
0.5674689150771337	0.5799607390625826	0.5602708667485874	0.5939227777261967
0.5569297536800145	0.5745601752994298	0.5721856973983875	0.6012437431862326
