39.0	25.0	42.0	22.0	39.0	41.0	23.0	41.0	40.0	20.0	32.0	38.0	41.0	17.0	12.0	30.0	26.0	42.0	40.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	29.0	14.0	37.0	1.0	37.0	26.0	24.0	0.0	24.0	17.0	44.0	0.0	0.0	40.0	6.0	36.0	0.0	3.0	24.0	13.0	0.0	27.0	0.0	14.0	21.0	29.0	16.0	0.0	24.0	15.0	21.0	32.0	26.0	21.0	41.0	22.0	21.0	36.0	25.0	30.0
34.0	17.0	41.0	13.0	33.0	38.0	24.0	36.0	33.0	19.0	29.0	31.0	29.0	5.0	8.0	27.0	21.0	35.0	37.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	11.0	35.0	2.0	35.0	19.0	19.0	0.0	22.0	13.0	38.0	0.0	0.0	37.0	5.0	36.0	0.0	2.0	18.0	14.0	0.0	24.0	0.0	10.0	10.0	25.0	6.0	0.0	19.0	3.0	15.0	31.0	24.0	16.0	39.0	21.0	12.0	28.0	21.0	24.0
36.0	19.0	43.0	20.0	35.0	37.0	25.0	40.0	37.0	17.0	28.0	35.0	39.0	13.0	14.0	27.0	22.0	39.0	40.0	30.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	24.0	19.0	36.0	3.0	37.0	21.0	23.0	0.0	25.0	22.0	41.0	1.0	1.0	39.0	6.0	39.0	0.0	1.0	28.0	15.0	0.0	23.0	0.0	4.0	17.0	27.0	11.0	0.0	20.0	8.0	21.0	33.0	27.0	20.0	39.0	27.0	21.0	33.0	23.0	28.0
38.0	19.0	40.0	16.0	32.0	34.0	24.0	38.0	34.0	22.0	29.0	33.0	37.0	11.0	12.0	27.0	22.0	34.0	38.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	8.0	33.0	0.0	36.0	18.0	20.0	0.0	21.0	17.0	40.0	0.0	1.0	37.0	0.0	36.0	0.0	2.0	10.0	12.0	1.0	23.0	0.0	5.0	17.0	22.0	6.0	0.0	12.0	6.0	17.0	34.0	26.0	20.0	39.0	19.0	17.0	26.0	20.0	31.0
37.0	20.0	41.0	15.0	30.0	36.0	21.0	39.0	30.0	20.0	27.0	32.0	36.0	9.0	12.0	27.0	25.0	38.0	36.0	27.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	23.0	10.0	30.0	1.0	36.0	22.0	21.0	0.0	20.0	17.0	41.0	0.0	0.0	37.0	3.0	33.0	0.0	4.0	20.0	17.0	1.0	21.0	0.0	3.0	22.0	24.0	1.0	0.0	20.0	9.0	16.0	26.0	27.0	19.0	38.0	21.0	17.0	30.0	14.0	28.0
37.0	24.0	44.0	19.0	36.0	36.0	25.0	40.0	36.0	24.0	25.0	32.0	38.0	13.0	12.0	28.0	23.0	39.0	38.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	26.0	13.0	35.0	1.0	38.0	25.0	22.0	0.0	22.0	17.0	42.0	1.0	0.0	39.0	6.0	37.0	0.0	1.0	21.0	15.0	0.0	25.0	0.0	2.0	17.0	28.0	13.0	1.0	22.0	17.0	21.0	34.0	32.0	20.0	39.0	23.0	19.0	30.0	23.0	32.0
39.0	21.0	42.0	19.0	36.0	37.0	26.0	40.0	34.0	20.0	30.0	32.0	40.0	13.0	7.0	32.0	23.0	39.0	38.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	27.0	15.0	31.0	1.0	38.0	24.0	24.0	0.0	19.0	19.0	41.0	1.0	0.0	40.0	7.0	37.0	1.0	0.0	18.0	15.0	0.0	19.0	0.0	12.0	21.0	24.0	16.0	0.0	20.0	8.0	21.0	33.0	25.0	20.0	39.0	21.0	15.0	30.0	19.0	26.0
36.0	22.0	41.0	15.0	33.0	36.0	25.0	38.0	31.0	13.0	29.0	31.0	38.0	8.0	6.0	31.0	23.0	35.0	37.0	23.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	1.0	34.0	3.0	34.0	18.0	21.0	0.0	21.0	13.0	40.0	0.0	0.0	39.0	3.0	34.0	0.0	0.0	19.0	2.0	0.0	22.0	0.0	8.0	19.0	28.0	8.0	0.0	19.0	9.0	14.0	33.0	26.0	17.0	39.0	22.0	14.0	31.0	18.0	26.0
37.0	22.0	42.0	15.0	35.0	40.0	24.0	39.0	33.0	24.0	30.0	34.0	41.0	14.0	6.0	31.0	26.0	38.0	38.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	21.0	14.0	34.0	1.0	39.0	22.0	19.0	0.0	24.0	20.0	39.0	1.0	0.0	39.0	1.0	37.0	0.0	1.0	21.0	16.0	0.0	21.0	0.0	7.0	18.0	25.0	14.0	0.0	20.0	6.0	21.0	31.0	27.0	17.0	41.0	20.0	13.0	30.0	17.0	26.0
42.0	15.0	44.0	0.0	34.0	40.0	19.0	34.0	33.0	12.0	27.0	32.0	42.0	0.0	0.0	30.0	19.0	40.0	41.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	34.0	0.0	39.0	7.0	11.0	0.0	18.0	1.0	44.0	0.0	0.0	40.0	0.0	36.0	0.0	0.0	6.0	0.0	0.0	24.0	0.0	0.0	2.0	24.0	3.0	0.0	12.0	0.0	14.0	33.0	26.0	12.0	42.0	25.0	2.0	27.0	17.0	28.0
