0.02	0.021481152293084713	0.021481152293084713	0.021643218717753897	0.021643218717753897	0.0218841345608794	0.0218841345608794	0.022002788053024826	0.022002788053024826	0.023489388235495248	0.023489388235495248	0.02364727665624024	0.02364727665624024	0.023897722050280373	0.023897722050280373	0.0240260696694367
0.02	0.021491316894536074	0.021491316894536074	0.021664786828151563	0.021664786828151563	0.021904073366869826	0.021904073366869826	0.02202260960636115	0.02202260960636115	0.023511950322638697	0.023511950322638697	0.023673503393021173	0.023673503393021173	0.0239228327367984	0.0239228327367984	0.02404978051380209
0.02	0.021477169354739475	0.021477169354739475	0.021645922482649294	0.021645922482649294	0.021885945465798015	0.021885945465798015	0.022001823106990028	0.022001823106990028	0.023501612542707762	0.023501612542707762	0.023652889322465967	0.023652889322465967	0.02390313286943272	0.02390313286943272	0.02402033663400384
0.02	0.021490189782459215	0.021490189782459215	0.021658833535660255	0.021658833535660255	0.021898930370303316	0.021898930370303316	0.02201926338625383	0.02201926338625383	0.023509754648345496	0.023509754648345496	0.023667174093338194	0.023667174093338194	0.023916383561077958	0.023916383561077958	0.02403769969197969
0.02	0.02024897787280477	0.02024897787280477	0.020391865530134015	0.020391865530134015	0.02187570135149657	0.02187570135149657	0.022015262494503682	0.022015262494503682	0.022255670317098034	0.022255670317098034	0.02238952911218468	0.02238952911218468	0.023878288872116286	0.023878288872116286	0.02401141645566856
0.02	0.020248822811395565	0.020248822811395565	0.02039292111444946	0.02039292111444946	0.021887134007048906	0.021887134007048906	0.022023928645568812	0.022023928645568812	0.02226453382390756	0.02226453382390756	0.022400694914608818	0.022400694914608818	0.02388623874221466	0.02388623874221466	0.02401995425754189
0.02	0.02024902993481757	0.02024902993481757	0.020400892027394528	0.020400892027394528	0.02189226009489787	0.02189226009489787	0.022045720795381005	0.022045720795381005	0.022285515485975876	0.022285515485975876	0.02241734612974376	0.02241734612974376	0.02390179210171249	0.02390179210171249	0.02403695073859074
0.02	0.020248778562427114	0.020248778562427114	0.020389885438833515	0.020389885438833515	0.0218744968116618	0.0218744968116618	0.02201404599036354	0.02201404599036354	0.022253425864838566	0.022253425864838566	0.02239284021183137	0.02239284021183137	0.023871888823603114	0.023871888823603114	0.02400980830591125
0.02	0.020248979861992464	0.020248979861992464	0.01825126320683874	0.01825126320683874	0.018490779049698786	0.018490779049698786	0.01861039725635425	0.01861039725635425	0.018850640495663575	0.018850640495663575	0.01686001068717242	0.01686001068717242	0.01710977200780948	0.01710977200780948	0.017223204737852594
0.02	0.02024869494692178	0.02024869494692178	0.01825292620709197	0.01825292620709197	0.01849321265159614	0.01849321265159614	0.018608626663536378	0.018608626663536378	0.018848443085692272	0.018848443085692272	0.01685270035405545	0.01685270035405545	0.017102226088006968	0.017102226088006968	0.017216483770503586
