0.001	0.001082496715865475	0.001082496715865475	0.0011744780812839276	0.0011744780812839276	0.0012676656846806124	0.0012676656846806124	0.0013600107916432482	0.0013600107916432482	0.001455970699374806
0.001	0.0010468159302835128	0.0010468159302835128	0.0011042530804821682	0.0011042530804821682	0.0011615067719194547	0.0011615067719194547	0.0012454656044717442	0.0012454656044717442	0.0013210986754692183
0.001	0.001047580327294944	0.001047580327294944	0.0010906432633921385	0.0010906432633921385	0.0011491247634743144	0.0011491247634743144	0.0012054243607304992	0.0012054243607304992	0.001275070500869091
0.001	0.0010671669086622147	0.0010671669086622147	0.0011255490452342068	0.0011255490452342068	0.001187627352018287	0.001187627352018287	0.0012412349680957413	0.0012412349680957413	0.0013036378104649702
0.001	0.0010240050077683237	0.0010240050077683237	0.001070902175781254	0.001070902175781254	0.0011111315565762395	0.0011111315565762395	0.0011511329408227908	0.0011511329408227908	0.0012120712710689246
0.001	0.0009062841850630441	0.0009062841850630441	0.0008266929400031601	0.0008266929400031601	0.0007458805512832412	0.0007458805512832412	0.0006730161281647016	0.0006730161281647016	0.0005985011756408508
0.001	0.0008686613981086543	0.0008686613981086543	0.0007518365075929335	0.0007518365075929335	0.0006296667632675207	0.0006296667632675207	0.0005175744880989813	0.0005175744880989813	0.0004022651060832407
0.001	0.0008770988247065534	0.0008770988247065534	0.0007637464229628144	0.0007637464229628144	0.0006633023354756971	0.0006633023354756971	0.0005511883744640166	0.0005511883744640166	0.0004550982922874069
0.001	0.0008834583375303512	0.0008834583375303512	0.000757624685547986	0.000757624685547986	0.0006328579405121256	0.0006328579405121256	0.0005152543739517261	0.0005152543739517261	0.0003968608461725386
0.001	0.0009047317190612727	0.0009047317190612727	0.000806227590652846	0.000806227590652846	0.0007022679923602725	0.0007022679923602725	0.0006100925541795358	0.0006100925541795358	0.0005205640466172178
0.001	0.0009135738999108628	0.0009135738999108628	0.0008353743053448086	0.0008353743053448086	0.0007651531856321926	0.0007651531856321926	0.0006998007411600786	0.0006998007411600786	0.0006406548040624515
0.001	0.0009211782118256266	0.0009211782118256266	0.0008443673633802518	0.0008443673633802518	0.0007780469366284761	0.0007780469366284761	0.0007008187152700685	0.0007008187152700685	0.0006225887843304788
0.001	0.0009518179330207529	0.0009518179330207529	0.0009070390676161004	0.0009070390676161004	0.0008645084097357948	0.0008645084097357948	0.0008297681898748863	0.0008297681898748863	0.0007899893012627299
0.001	0.000930671004675229	0.000930671004675229	0.0008541497812630958	0.0008541497812630958	0.0007902483266088039	0.0007902483266088039	0.0007192466599527025	0.0007192466599527025	0.000647622808761881
0.001	0.0009190218970731635	0.0009190218970731635	0.0008522530254874484	0.0008522530254874484	0.0007821772245202807	0.0007821772245202807	0.0007212897725357839	0.0007212897725357839	0.0006720631487342605
0.001	0.0009061450514716481	0.0009061450514716481	0.0008222704587610564	0.0008222704587610564	0.0007553964817010054	0.0007553964817010054	0.0006825738120633206	0.0006825738120633206	0.0006200631655706804
0.001	0.0009446716466273964	0.0009446716466273964	0.000882975055712274	0.000882975055712274	0.0008346119635875227	0.0008346119635875227	0.0007683552094748048	0.0007683552094748048	0.0007001258831772381
0.001	0.0009403833992714998	0.0009403833992714998	0.0008968781348760079	0.0008968781348760079	0.0008611614258293619	0.0008611614258293619	0.000814558510818513	0.000814558510818513	0.0007789115349809029
0.001	0.0009048721036771235	0.0009048721036771235	0.0008038412059559821	0.0008038412059559821	0.0007072417663047836	0.0007072417663047836	0.0005981840113127834	0.0005981840113127834	0.0004909550696714335
0.001	0.0009248526114342981	0.0009248526114342981	0.0008667222612259052	0.0008667222612259052	0.0008013137769923821	0.0008013137769923821	0.0007345762294420249	0.0007345762294420249	0.0006784761398997808
0.001	0.0009141386018924047	0.0009141386018924047	0.0008210194208604465	0.0008210194208604465	0.0007349516501035625	0.0007349516501035625	0.000646107524853981	0.000646107524853981	0.0005553812321996936
0.001	0.0008857131208771662	0.0008857131208771662	0.0007874535968335438	0.0007874535968335438	0.000678492154703409	0.000678492154703409	0.0005691675617730215	0.0005691675617730215	0.0004741066989469897
0.001	0.0009099059473769677	0.0009099059473769677	0.0008314061480967273	0.0008314061480967273	0.0007396896956353295	0.0007396896956353295	0.0006448156351459026	0.0006448156351459026	0.0005489552417825958
0.001	0.0008916047291389395	0.0008916047291389395	0.0007983711842180284	0.0007983711842180284	0.0007064245455129168	0.0007064245455129168	0.0005988002864337972	0.0005988002864337972	0.0005027286491537198
0.001	0.0008941068083045153	0.0008941068083045153	0.0007834904027745934	0.0007834904027745934	0.0006858357209188957	0.0006858357209188957	0.0005787492801140197	0.0005787492801140197	0.0004805520188202398
0.001	0.000915616784798783	0.000915616784798783	0.0008218264115989317	0.0008218264115989317	0.0007383109233776115	0.0007383109233776115	0.0006451820677926746	0.0006451820677926746	0.0005599639094392262
0.001	0.0008855538092928288	0.0008855538092928288	0.0007614314789255339	0.0007614314789255339	0.0006430466710623809	0.0006430466710623809	0.0005410765363506443	0.0005410765363506443	0.00043148312832808094
0.001	0.0008929139541829013	0.0008929139541829013	0.0007772685955983602	0.0007772685955983602	0.0006617389268996848	0.0006617389268996848	0.0005516670948700133	0.0005516670948700133	0.00044992334901360054
0.001	0.0008843115519296899	0.0008843115519296899	0.0007771970789724553	0.0007771970789724553	0.0006642793076427263	0.0006642793076427263	0.0005582300691295783	0.0005582300691295783	0.00045865717419114367
0.001	0.0009362790705323129	0.0009362790705323129	0.0008704220969172838	0.0008704220969172838	0.0008138612712376886	0.0008138612712376886	0.0007622686537086738	0.0007622686537086738	0.0007148700082075391
0.001	0.0009026894252134458	0.0009026894252134458	0.0008097302522505154	0.0008097302522505154	0.0007242294085890422	0.0007242294085890422	0.0006445412538449896	0.0006445412538449896	0.0005591609033647456
0.001	0.0008653208933964087	0.0008653208933964087	0.000744534463990909	0.000744534463990909	0.0006175213186677205	0.0006175213186677205	0.0005060479991244929	0.0005060479991244929	0.00038660525620067037
0.001	0.000917032490854666	0.000917032490854666	0.0008419345154895935	0.0008419345154895935	0.000773969124378486	0.000773969124378486	0.0007115705137613256	0.0007115705137613256	0.0006424994784698497
0.001	0.0008804239787757798	0.0008804239787757798	0.0007715469903053902	0.0007715469903053902	0.0006653979409194061	0.0006653979409194061	0.0005573585464124585	0.0005573585464124585	0.00044660149227150045
0.001	0.0008697557373914836	0.0008697557373914836	0.0007590281996549266	0.0007590281996549266	0.0006477698089337704	0.0006477698089337704	0.000550040688599494	0.000550040688599494	0.0004557702528746953
0.001	0.0008920729430078005	0.0008920729430078005	0.000769796948913371	0.000769796948913371	0.0006612260037304553	0.0006612260037304553	0.0005371704822460904	0.0005371704822460904	0.00041567532195017193
0.001	0.00088764506605115	0.00088764506605115	0.0007781136182200278	0.0007781136182200278	0.0006711118968296824	0.0006711118968296824	0.0005638729445137374	0.0005638729445137374	0.00047432999986732663
0.001	0.0008913495026689399	0.0008913495026689399	0.0007874992426920097	0.0007874992426920097	0.0006862025875549544	0.0006862025875549544	0.0005916821852987915	0.0005916821852987915	0.0005211405527506926
0.001	0.0008821115771406559	0.0008821115771406559	0.0007674017943286388	0.0007674017943286388	0.0006710707826317679	0.0006710707826317679	0.0005761826968802215	0.0005761826968802215	0.0004889181671822619
0.001	0.0008917094750704559	0.0008917094750704559	0.0007909251073550482	0.0007909251073550482	0.0006817071797331202	0.0006817071797331202	0.0005699898134057559	0.0005699898134057559	0.00047289642641256644
